state,year,race3,proportion
MA,1945,black,0.000538217272836662
MD,1945,black,0.00228557568863855
ME,1945,black,1.6004087460147e-05
MI,1945,black,0.00237737524639138
MN,1945,black,0.000110115187623498
MO,1945,black,0.00201753006032812
MS,1945,black,0.00590848647764693
MT,1945,black,1.34194797112351e-05
NC,1945,black,0.00540992738582479
ND,1945,black,2.6166932264343e-06
NE,1945,black,0.000124006448769777
NH,1945,black,2.71607390316636e-06
NJ,1945,black,0.001960152360714
NM,1945,black,3.76390380264462e-05
NV,1945,black,2.75883730858202e-06
NY,1945,black,0.00582172124457916
OH,1945,black,0.00301370327653888
OK,1945,black,0.00114128290737239
OR,1945,black,5.13730888971812e-05
PA,1945,black,0.00408057160748905
RI,1945,black,8.23100951828034e-05
SC,1945,black,0.00418912746782537
SD,1945,black,1.00924129122218e-06
TN,1945,black,0.00324822112322563
TX,1945,black,0.00655105639117785
UT,1945,black,9.54257238689512e-06
VA,1945,black,0.00418808998271114
VT,1945,black,5.99379073735569e-07
WA,1945,black,0.000145046265726401
WI,1945,black,0.000141774226339235
WV,1945,black,0.000739723188594949
WY,1945,black,1.13675535634244e-05
AK,1946,black,4.47310241888674e-05
AL,1946,black,0.00539643618676583
AR,1946,black,0.00270726045866827
AZ,1946,black,0.000144034331805083
CA,1946,black,0.00246062322582966
CO,1946,black,0.000129976747183586
CT,1946,black,0.000297511249489873
DC,1946,black,0.0018452152315642
DE,1946,black,0.000270599048551296
FL,1946,black,0.00378860112689672
GA,1946,black,0.00603541172485597
HI,1946,black,4.94150774493178e-05
IA,1946,black,0.00012080860432687
ID,1946,black,6.01633167353141e-06
IL,1946,black,0.00418292245995406
IN,1946,black,0.00101853403994868
KS,1946,black,0.000589322514843104
KY,1946,black,0.00147810278344063
LA,1946,black,0.00510234855696021
MA,1946,black,0.000554655634797458
MD,1946,black,0.00231829803100432
ME,1946,black,1.77578156582458e-05
MI,1946,black,0.00254132062601421
MN,1946,black,0.000114742571947802
MO,1946,black,0.00206109578691687
MS,1946,black,0.00567409508116303
MT,1946,black,1.25031557929425e-05
NC,1946,black,0.0052755606825282
ND,1946,black,2.09032103430115e-06
NE,1946,black,0.000129904318144878
NH,1946,black,2.1815923541581e-06
NJ,1946,black,0.00199928836022331
NM,1946,black,3.70985155916406e-05
NV,1946,black,2.76423175942355e-06
NY,1946,black,0.00609750020332668
OH,1946,black,0.00309417248523921
OK,1946,black,0.0011307386087152
OR,1946,black,5.50308695350447e-05
PA,1946,black,0.00414606374355313
RI,1946,black,8.31123489551685e-05
SC,1946,black,0.00399485047286543
SD,1946,black,8.19221203763196e-07
TN,1946,black,0.00320908899875157
TX,1946,black,0.00656575284110469
UT,1946,black,9.82472821636799e-06
VA,1946,black,0.0041235941197104
VT,1946,black,4.80698420737269e-07
WA,1946,black,0.000165798377824464
WI,1946,black,0.000152165180690131
WV,1946,black,0.000724397186421302
WY,1946,black,1.25006284708862e-05
AK,1947,black,4.83011323472566e-05
AL,1947,black,0.0052096147612607
AR,1947,black,0.00261428154379558
AZ,1947,black,0.000145741854066425
CA,1947,black,0.00269978589562072
CO,1947,black,0.000138359240286009
CT,1947,black,0.000302422638634106
DC,1947,black,0.00189668392558517
DE,1947,black,0.000274114581383896
FL,1947,black,0.0038027203679315
GA,1947,black,0.0058342613653724
HI,1947,black,5.33990072359606e-05
IA,1947,black,0.00012224727242318
ID,1947,black,4.55793988305002e-06
IL,1947,black,0.00436995325666538
IN,1947,black,0.00104140105257184
KS,1947,black,0.000601943619767301
KY,1947,black,0.00146548109196217
LA,1947,black,0.00498194067381139
MA,1947,black,0.000570877521892859
MD,1947,black,0.0023506806226792
ME,1947,black,1.94958987615065e-05
MI,1947,black,0.00270665989804229
MN,1947,black,0.000119382914526315
MO,1947,black,0.00210501459854216
MS,1947,black,0.00543998048869328
MT,1947,black,1.15626893942919e-05
NC,1947,black,0.00514118494363668
ND,1947,black,1.56567286646018e-06
NE,1947,black,0.000135844629388706
NH,1947,black,1.64267270390056e-06
NJ,1947,black,0.00203859505158645
NM,1947,black,3.65186237167549e-05
NV,1947,black,2.76713803560881e-06
NY,1947,black,0.00637458076008814
OH,1947,black,0.00317495232329991
OK,1947,black,0.00112019723112665
OR,1947,black,5.86928215025841e-05
PA,1947,black,0.00421163674581436
RI,1947,black,8.38601158400049e-05
SC,1947,black,0.00380103099856386
SD,1947,black,6.23028938135711e-07
TN,1947,black,0.00316946078749554
TX,1947,black,0.00658184240755818
UT,1947,black,1.00955954755778e-05
VA,1947,black,0.00405907351993804
VT,1947,black,3.61363127225138e-07
WA,1947,black,0.000186772145869617
WI,1947,black,0.000162613413517449
WV,1947,black,0.000709202137352152
WY,1947,black,1.36316987833146e-05
AK,1948,black,5.19150762579842e-05
AL,1948,black,0.00502236242087236
AR,1948,black,0.00252137645996992
AZ,1948,black,0.000147464282589687
CA,1948,black,0.00294111586413014
CO,1948,black,0.00014686197770333
CT,1948,black,0.000307411279408886
DC,1948,black,0.00194815261960614
DE,1948,black,0.000277657273880307
FL,1948,black,0.00381695273715399
GA,1948,black,0.00563338942422172
HI,1948,black,5.74367789874018e-05
IA,1948,black,0.00012369829847903
ID,1948,black,3.0686720174778e-06
IL,1948,black,0.004557816968688
IN,1948,black,0.00106441848714897
KS,1948,black,0.000614638805199076
KY,1948,black,0.00145260525562516
LA,1948,black,0.00486221902644429
MA,1948,black,0.000586879025699418
MD,1948,black,0.00238277866522355
ME,1948,black,2.12274196168473e-05
MI,1948,black,0.00287339480572158
MN,1948,black,0.000124037028779016
MO,1948,black,0.00214928290580813
MS,1948,black,0.00520612402877439
MT,1948,black,1.05987966762905e-05
NC,1948,black,0.00500678026903236
ND,1948,black,1.04253475125725e-06
NE,1948,black,0.000141828420459881
NH,1948,black,1.09937908050863e-06
NJ,1948,black,0.00207807518308126
NM,1948,black,3.59013741955002e-05
NV,1948,black,2.76753842966471e-06
NY,1948,black,0.00665288563779488
OH,1948,black,0.00325603829829231
OK,1948,black,0.00110965980567253
OR,1948,black,6.23599951590955e-05
PA,1948,black,0.00427725097396542
RI,1948,black,8.45540847487906e-05
SC,1948,black,0.00360764439482697
SD,1948,black,4.20930106834094e-07
TN,1948,black,0.00312934122006227
TX,1948,black,0.00659937870508851
UT,1948,black,1.03554206210043e-05
VA,1948,black,0.00399451990063222
VT,1948,black,2.4142924913759e-07
WA,1948,black,0.000207974314089674
WI,1948,black,0.000173118774283065
WV,1948,black,0.000694118348014958
WY,1948,black,1.47623143133513e-05
AK,1949,black,5.55728559210503e-05
AL,1949,black,0.00483467097996479
AR,1949,black,0.00242851378959716
AZ,1949,black,0.000149203354192982
CA,1949,black,0.00318465789526548
CO,1949,black,0.000155485939248306
CT,1949,black,0.000312476731844271
DC,1949,black,0.00199962131362711
DE,1949,black,0.000281224608547908
FL,1949,black,0.00383133535232513
GA,1949,black,0.00543272119507191
HI,1949,black,6.15283869927584e-05
IA,1949,black,0.000125162213228545
ID,1949,black,1.54916092634273e-06
IL,1949,black,0.00474651882239583
IN,1949,black,0.00108758571979697
KS,1949,black,0.000627413075962944
KY,1949,black,0.00143946737133129
LA,1949,black,0.00474313817432579
MA,1949,black,0.000602656190209901
MD,1949,black,0.00241464058318998
ME,1949,black,2.29613393309803e-05
MI,1949,black,0.00304152811507151
MN,1949,black,0.000128705729716292
MO,1949,black,0.00219389635477022
MS,1949,black,0.00497250821150394
MT,1949,black,9.61219710364261e-06
NC,1949,black,0.00487232636502471
ND,1949,black,5.20706083457273e-07
NE,1949,black,0.000147856789055086
NH,1949,black,5.51790211603983e-07
NJ,1949,black,0.00211773179602004
NM,1949,black,3.52486598992185e-05
NV,1949,black,2.76543378729924e-06
NY,1949,black,0.00693233666264934
OH,1949,black,0.00333742461965976
OK,1949,black,0.00109912731095603
OR,1949,black,6.60335200738974e-05
PA,1949,black,0.00434286242877424
RI,1949,black,8.51949383413713e-05
SC,1949,black,0.00341466632787559
SD,1949,black,2.13175272730025e-07
TN,1949,black,0.00308873375676675
TX,1949,black,0.00661841440004725
UT,1949,black,1.06044913320783e-05
VA,1949,black,0.00392992467410957
VT,1949,black,1.20954700172902e-07
WA,1949,black,0.000229411852159257
WI,1949,black,0.000183681175597133
WV,1949,black,0.000679126614836809
WY,1949,black,1.58940580531213e-05
AK,1950,black,5.9274471336455e-05
AL,1950,black,0.00464653181901011
AR,1950,black,0.0023356629432003
AZ,1950,black,0.000150960587933065
CA,1950,black,0.00343045994874821
CO,1950,black,0.000164232094813741
CT,1950,black,0.000317618645418434
DC,1950,black,0.00205109000764808
DE,1950,black,0.00028481406700781
FL,1950,black,0.00384590304766462
GA,1950,black,0.00523218091590232
HI,1950,black,6.56738238833722e-05
IA,1950,black,0.000126639575529684
ID,1950,black,0
IL,1950,black,0.00493606486310287
IN,1950,black,0.00111090213175668
KS,1950,black,0.000640271575885053
KY,1950,black,0.00142605960606103
LA,1950,black,0.00462465180958342
MA,1950,black,0.000618205006761286
MD,1950,black,0.00244630937889347
ME,1950,black,2.4706495436054e-05
MI,1950,black,0.00321106237862582
MN,1950,black,0.00013338994923943
MO,1950,black,0.00223885128360193
MS,1950,black,0.00473911669075333
MT,1950,black,8.60361919625963e-06
NC,1950,black,0.00473780365977177
ND,1950,black,0
NE,1950,black,0.000153931079336995
NH,1950,black,0
NJ,1950,black,0.00215756762384442
NM,1950,black,3.45622597114999e-05
NV,1950,black,2.76083532625892e-06
NY,1950,black,0.00721285004386623
OH,1950,black,0.0034191051927472
OK,1950,black,0.00108860048137834
OR,1950,black,6.97146047601028e-05
PA,1950,black,0.00440842621054524
RI,1950,black,8.57833482826422e-05
SC,1950,black,0.00322207251471813
SD,1950,black,0
TN,1950,black,0.00304764240475772
TX,1950,black,0.00663899943067832
UT,1950,black,1.08431388375511e-05
VA,1950,black,0.00386527901044922
VT,1950,black,0
WA,1950,black,0.000251091942511989
WI,1950,black,0.000194300448489704
WV,1950,black,0.000664208330356858
WY,1950,black,1.70285485920088e-05
AK,1951,black,6.09176336722656e-05
AL,1951,black,0.00465525937432173
AR,1951,black,0.00233694531358956
AZ,1951,black,0.000151956440366997
CA,1951,black,0.00343842818661237
CO,1951,black,0.000165986596985753
CT,1951,black,0.00031735391894202
DC,1951,black,0.00205109000764808
DE,1951,black,0.000284943206943856
FL,1951,black,0.00384679779314383
GA,1951,black,0.00524383529273277
HI,1951,black,6.62250289966671e-05
IA,1951,black,0.000127396723205331
ID,1951,black,0
IL,1951,black,0.00494928542331727
IN,1951,black,0.00111343033306395
KS,1951,black,0.000644755775514604
KY,1951,black,0.00143624292748488
LA,1951,black,0.00462745741635077
MA,1951,black,0.000616544831492526
MD,1951,black,0.00245628662852061
ME,1951,black,2.48592960879878e-05
MI,1951,black,0.00322297792373042
MN,1951,black,0.000134328341566198
MO,1951,black,0.00224916060162016
MS,1951,black,0.00473584373998214
MT,1951,black,8.57814132183739e-06
NC,1951,black,0.00474302806140502
ND,1951,black,0
NE,1951,black,0.000155098912838167
NH,1951,black,0
NJ,1951,black,0.00215841335211345
NM,1951,black,3.47676888246174e-05
NV,1951,black,2.79041464426339e-06
NY,1951,black,0.00722017272888198
OH,1951,black,0.00343000872706471
OK,1951,black,0.00109262294635369
OR,1951,black,7.00116465522328e-05
PA,1951,black,0.00441769080149551
RI,1951,black,8.5769907430483e-05
SC,1951,black,0.00322176526207599
SD,1951,black,0
TN,1951,black,0.00306421807778366
TX,1951,black,0.00665579644718701
UT,1951,black,1.080909884146e-05
VA,1951,black,0.00386931281526676
VT,1951,black,0
WA,1951,black,0.000251563254888731
WI,1951,black,0.000195773507009514
WV,1951,black,0.000665312452767707
WY,1951,black,1.70368970591484e-05
AK,1952,black,6.25607814521317e-05
AL,1952,black,0.00466465949228527
AR,1952,black,0.00233873481232394
AZ,1952,black,0.000152948822809862
CA,1952,black,0.00344647722126377
CO,1952,black,0.00016772551175202
CT,1952,black,0.00031708183988588
DC,1952,black,0.00205109000764808
DE,1952,black,0.000285074805351198
FL,1952,black,0.00384800202126245
GA,1952,black,0.00525627516679495
HI,1952,black,6.67762414786202e-05
IA,1952,black,0.000128148868595327
ID,1952,black,0
IL,1952,black,0.00496261802322828
IN,1952,black,0.00111596523387049
KS,1952,black,0.000649240167285711
KY,1952,black,0.00144665605324512
LA,1952,black,0.00463088333407048
MA,1952,black,0.000614881664408339
MD,1952,black,0.0024655365478275
ME,1952,black,2.50085548568931e-05
MI,1952,black,0.00323498977093593
MN,1952,black,0.000135285356682672
MO,1952,black,0.00225957871174508
MS,1952,black,0.00473304483723069
MT,1952,black,8.55709512166857e-06
NC,1952,black,0.00474849270509494
ND,1952,black,0
NE,1952,black,0.000156260188024202
NH,1952,black,0
NJ,1952,black,0.00215927470761317
NM,1952,black,3.49802373420149e-05
NV,1952,black,2.81929642591169e-06
NY,1952,black,0.00722755662638609
OH,1952,black,0.00344101880673704
OK,1952,black,0.00109689841258936
OR,1952,black,7.03233775428846e-05
PA,1952,black,0.00442708904302613
RI,1952,black,8.57569037158658e-05
SC,1952,black,0.00322149635868689
SD,1952,black,0
TN,1952,black,0.00308107405022556
TX,1952,black,0.0066738242448109
UT,1952,black,1.07779542396651e-05
VA,1952,black,0.00387350056084307
VT,1952,black,0
WA,1952,black,0.000252041121073866
WI,1952,black,0.000197258151464313
WV,1952,black,0.000666575575391971
WY,1952,black,1.7048549407137e-05
AK,1953,black,6.41867623310671e-05
AL,1953,black,0.00467381724790356
AR,1953,black,0.00234115312165759
AZ,1953,black,0.000151683293810771
CA,1953,black,0.0034433749542045
CO,1953,black,0.000165188746333771
CT,1953,black,0.000313880226721319
DC,1953,black,0.00205109000764808
DE,1953,black,0.000284913997376097
FL,1953,black,0.0038276557208058
GA,1953,black,0.00525881891544134
HI,1953,black,6.74289121747116e-05
IA,1953,black,0.000114036870630526
ID,1953,black,0
IL,1953,black,0.0049737414329451
IN,1953,black,0.00111279678805437
KS,1953,black,0.00065367865948179
KY,1953,black,0.00145178775048596
LA,1953,black,0.00462328100890483
MA,1953,black,0.000601370796352979
MD,1953,black,0.00247254489568185
ME,1953,black,2.5152451669627e-05
MI,1953,black,0.00324483674655673
MN,1953,black,0.000136220258299911
MO,1953,black,0.0022682788780404
MS,1953,black,0.00472775408881963
MT,1953,black,8.54394253183027e-06
NC,1953,black,0.00475316086754631
ND,1953,black,0
NE,1953,black,0.000155525501547619
NH,1953,black,0
NJ,1953,black,0.00216048977764927
NM,1953,black,3.51690917940051e-05
NV,1953,black,2.87209511111384e-06
NY,1953,black,0.00722528653624512
OH,1953,black,0.00345179411343316
OK,1953,black,0.0011013530111405
OR,1953,black,7.06444801584903e-05
PA,1953,black,0.00443245539248749
RI,1953,black,8.57589242519994e-05
SC,1953,black,0.00322169659082
SD,1953,black,0
TN,1953,black,0.00308959455834505
TX,1953,black,0.00669268855072014
UT,1953,black,1.07629373651474e-05
VA,1953,black,0.00387586953246762
VT,1953,black,0
WA,1953,black,0.00025250882566482
WI,1953,black,0.000198726197309102
WV,1953,black,0.000668059210837469
WY,1953,black,1.7059871119212e-05
AK,1954,black,5.9594839006692e-05
AL,1954,black,0.00467111697395152
AR,1954,black,0.00226699787125708
AZ,1954,black,0.000158187015798538
CA,1954,black,0.00360071992519258
CO,1954,black,0.000170706329860962
CT,1954,black,0.000348935384308364
DC,1954,black,0.00207495518921126
DE,1954,black,0.000286785750372433
FL,1954,black,0.00390477901067567
GA,1954,black,0.00528445589451155
HI,1954,black,6.15350875616919e-05
IA,1954,black,0.000113489678169894
ID,1954,black,2.47218140413877e-07
IL,1954,black,0.00504076815501945
IN,1954,black,0.00115272633863221
KS,1954,black,0.000629709245923006
KY,1954,black,0.00141374496198027
LA,1954,black,0.00465841396044256
MA,1954,black,0.000607925998695239
MD,1954,black,0.00251217094017555
ME,1954,black,2.20727915352008e-05
MI,1954,black,0.00333666501652579
MN,1954,black,0.000129656077044609
MO,1954,black,0.00225380431508814
MS,1954,black,0.00462643480532284
MT,1954,black,8.67599964571956e-06
NC,1954,black,0.00480322203045315
ND,1954,black,4.91963903504879e-07
NE,1954,black,0.000152314472307983
NH,1954,black,1.38174402759806e-07
NJ,1954,black,0.00224905175431164
NM,1954,black,4.00095371301137e-05
NV,1954,black,3.98644409190765e-06
NY,1954,black,0.00737209202215547
OH,1954,black,0.00355575726399126
OK,1954,black,0.00106485058895463
OR,1954,black,7.05806457606885e-05
PA,1954,black,0.00448715463998052
RI,1954,black,8.65997361215231e-05
SC,1954,black,0.00327310194789521
SD,1954,black,1.20861060998554e-07
TN,1954,black,0.00308780082671791
TX,1954,black,0.00662367166129392
UT,1954,black,1.02057815581678e-05
VA,1954,black,0.0039091562769763
VT,1954,black,1.37156390137952e-07
WA,1954,black,0.000247984712260879
WI,1954,black,0.000218462422335507
WV,1954,black,0.000638785660392468
WY,1954,black,1.51312553303577e-05
AK,1955,black,5.46921663080411e-05
AL,1955,black,0.00466899880818308
AR,1955,black,0.00219299831341745
AZ,1955,black,0.000164783677619763
CA,1955,black,0.00375877129482435
